piece;date;journal;compte;libelle;debit;credit;code_tva;tiers;reference
VE202500084;22/08/2025;VE;401100;BOUTIN DUMAS ET FILS - Vente de marchandises;8090,70;;NA;C0008;FV202508-0084
VE202500084;22/08/2025;VE;702000;Vente de marchandises;;6915,13;S17;C0008;FV202508-0084
VE202500084;22/08/2025;VE;461411;TVA collectee 17%;;1175,57;NA;C0008;FV202508-0084
BQ202500024;23/08/2025;BQ;511100;Encaissement FV202506-0030;767,27;;NA;C0020;FV202506-0030
BQ202500024;23/08/2025;BQ;401100;LECLERCQ S.A.S. - reglement;;767,27;NA;C0020;FV202506-0030
BQ202500230;23/08/2025;BQ;511100;Encaissement FV202508-0282;14337,23;;NA;C0009;FV202508-0282
BQ202500230;23/08/2025;BQ;401100;JACQUET SARL - reglement;;14337,23;NA;C0009;FV202508-0282
BQ202500242;24/08/2025;BQ;511100;Encaissement FV202506-0294;2482,88;;NA;C0022;FV202506-0294
BQ202500242;24/08/2025;BQ;401100;BRUNEAU S.A.S. - reglement;;2482,88;NA;C0022;FV202506-0294
BQ202500380;25/08/2025;BQ;441100;ROCHE SARL - reglement;1011,79;;NA;F0009;FA202508-0162
BQ202500380;25/08/2025;BQ;511100;Paiement FA202508-0162;;1011,79;NA;F0009;FA202508-0162
OD202500008;25/08/2025;OD;621000;Salaires bruts 08/2025;23155,37;;NA;;PAIE-08
OD202500008;25/08/2025;OD;622000;Charges patronales 08/2025;3010,20;;NA;;PAIE-08
OD202500008;25/08/2025;OD;462000;Cotisations CCSS;;5904,62;NA;;PAIE-08
OD202500008;25/08/2025;OD;471000;Net a payer;;20260,95;NA;;PAIE-08
VE202500299;25/08/2025;VE;401100;ADAM VERDIER ET FILS - Prestation de services;3830,65;;NA;C0016;FV202508-0299
VE202500299;25/08/2025;VE;704000;Prestation de services;;3274,06;S17;C0016;FV202508-0299
VE202500299;25/08/2025;VE;461411;TVA collectee 17%;;556,59;NA;C0016;FV202508-0299
BQ202500070;26/08/2025;BQ;511100;Encaissement FV202507-0080;3208,51;;NA;C0010;FV202507-0080
BQ202500070;26/08/2025;BQ;401100;HENRY - reglement;;3208,51;NA;C0010;FV202507-0080
BQ202500071;26/08/2025;BQ;511100;Encaissement FV202506-0081;2896,29;;NA;C0016;FV202506-0081
BQ202500071;26/08/2025;BQ;401100;ADAM VERDIER ET FILS - reglement;;2896,29;NA;C0016;FV202506-0081
BQ202500320;26/08/2025;BQ;441100;CHAUVEAU S.A. - reglement;558,99;;NA;F0017;FA202507-0082
BQ202500320;26/08/2025;BQ;511100;Paiement FA202507-0082;;558,99;NA;F0017;FA202507-0082
VE202500045;26/08/2025;VE;401100;BOUVET - Vente de marchandises;1213,09;;NA;C0018;FV202508-0045
VE202500045;26/08/2025;VE;702000;Vente de marchandises;;1036,83;S17;C0018;FV202508-0045
VE202500045;26/08/2025;VE;461411;TVA collectee 17%;;176,26;NA;C0018;FV202508-0045
AC202500099;27/08/2025;AC;615999;Campagne de publicite;5126,67;;A17;F0020;FA202508-0099
AC202500099;27/08/2025;AC;421611;TVA deductible 17%;871,53;;NA;F0020;FA202508-0099
AC202500099;27/08/2025;AC;441100;GRONDIN - Campagne de publicite;;5998,20;NA;F0020;FA202508-0099
AC202500235;27/08/2025;AC;606000;Achat de marchandises;6379,39;;A17;F0010;FA202508-0235
AC202500235;27/08/2025;AC;421611;TVA deductible 17%;1084,50;;NA;F0010;FA202508-0235
AC202500235;27/08/2025;AC;441100;JACQUES S.A. - Achat de marchandises;;7463,89;NA;F0010;FA202508-0235
VE202500280;27/08/2025;VE;401100;FISCHER - Vente de marchandises - taux reduit;2323,80;;NA;C0021;FV202508-0280
VE202500280;27/08/2025;VE;702000;Vente de marchandises - taux reduit;;2151,67;S8;C0021;FV202508-0280
VE202500280;27/08/2025;VE;461413;TVA collectee 8%;;172,13;NA;C0021;FV202508-0280
BQ202500011;28/08/2025;BQ;511100;Encaissement FV202508-0015;9746,83;;NA;C0009;FV202508-0015
BQ202500011;28/08/2025;BQ;401100;JACQUET SARL - reglement;;9746,83;NA;C0009;FV202508-0015
BQ202500458;28/08/2025;BQ;618000;Frais de tenue de compte;52,84;;NA;;BQ-FRAIS-08
BQ202500458;28/08/2025;BQ;511100;Frais bancaires;;52,84;NA;;BQ-FRAIS-08
BQ202500459;28/08/2025;BQ;192100;Remboursement emprunt - capital;1600,00;;NA;;EMP-08
BQ202500459;28/08/2025;BQ;655000;Interets de l'emprunt;219,07;;NA;;EMP-08
BQ202500459;28/08/2025;BQ;511100;Echeance emprunt;;1819,07;NA;;EMP-08
BQ202500482;28/08/2025;BQ;471000;Virement des salaires;20260,95;;NA;;PAIE-08
BQ202500482;28/08/2025;BQ;511100;Virement des salaires;;20260,95;NA;;PAIE-08
BQ202500483;28/08/2025;BQ;462000;Paiement CCSS;5904,62;;NA;;CCSS-08
BQ202500483;28/08/2025;BQ;511100;Paiement CCSS;;5904,62;NA;;CCSS-08
VE202500120;28/08/2025;VE;401100;FISCHER - Prestation de services;1238,49;;NA;C0021;FV202508-0120
VE202500120;28/08/2025;VE;704000;Prestation de services;;1058,54;S17;C0021;FV202508-0120
VE202500120;28/08/2025;VE;461411;TVA collectee 17%;;179,95;NA;C0021;FV202508-0120
VE202500130;28/08/2025;VE;401100;FONTAINE LE ROUX SARL - Prestation de services;10156,36;;NA;C0006;FV202508-0130
VE202500130;28/08/2025;VE;704000;Prestation de services;;8680,65;S17;C0006;FV202508-0130
VE202500130;28/08/2025;VE;461411;TVA collectee 17%;;1475,71;NA;C0006;FV202508-0130
BQ202500390;29/08/2025;BQ;441100;LEGRAND BOURDON ET FILS - reglement;858,28;;NA;F0015;FA202507-0173
BQ202500390;29/08/2025;BQ;511100;Paiement FA202507-0173;;858,28;NA;F0015;FA202507-0173
BQ202500410;29/08/2025;BQ;441100;ROY BOUVIER SARL - reglement;2560,15;;NA;F0005;FA202507-0200
BQ202500410;29/08/2025;BQ;511100;Paiement FA202507-0200;;2560,15;NA;F0005;FA202507-0200
BQ202500371;30/08/2025;BQ;441100;GRÉGOIRE - reglement;3200,00;;NA;F0012;FA202508-0153
BQ202500371;30/08/2025;BQ;511100;Paiement FA202508-0153;;3200,00;NA;F0012;FA202508-0153
BQ202500037;31/08/2025;BQ;511100;Encaissement FV202507-0044;17183,18;;NA;C0015;FV202507-0044
BQ202500037;31/08/2025;BQ;401100;JACQUET - reglement;;17183,18;NA;C0015;FV202507-0044
OD202500026;31/08/2025;OD;461411;Solde TVA collectee 08/2025;13365,87;;NA;;TVA-08
OD202500026;31/08/2025;OD;461413;Solde TVA collectee 08/2025;411,69;;NA;;TVA-08
OD202500026;31/08/2025;OD;421613;Solde TVA deductible 08/2025;;439,50;NA;;TVA-08
OD202500026;31/08/2025;OD;421611;Solde TVA deductible 08/2025;;5875,80;NA;;TVA-08
OD202500026;31/08/2025;OD;421614;Solde TVA deductible 08/2025;;4,57;NA;;TVA-08
OD202500026;31/08/2025;OD;461500;TVA due 08/2025;;7457,69;NA;;TVA-08
AC202500117;01/09/2025;AC;606000;Achat de marchandises - taux reduit;4835,43;;A8;F0011;FA202509-0117
AC202500117;01/09/2025;AC;421613;TVA deductible 8%;386,83;;NA;F0011;FA202509-0117
AC202500117;01/09/2025;AC;441100;GUIBERT S.A. - Achat de marchandises - taux reduit;;5222,26;NA;F0011;FA202509-0117
BQ202500022;01/09/2025;BQ;511100;Encaissement FV202508-0028;1040,17;;NA;C0008;FV202508-0028
BQ202500022;01/09/2025;BQ;401100;BOUTIN DUMAS ET FILS - reglement;;1040,17;NA;C0008;FV202508-0028
BQ202500134;01/09/2025;BQ;511100;Encaissement FV202507-0154;1826,48;;NA;C0016;FV202507-0154
BQ202500134;01/09/2025;BQ;401100;ADAM VERDIER ET FILS - reglement;;1826,48;NA;C0016;FV202507-0154
BQ202500247;01/09/2025;BQ;511100;Encaissement FV202507-0300;4302,91;;NA;C0024;FV202507-0300
BQ202500247;01/09/2025;BQ;401100;LESAGE - reglement;;4302,91;NA;C0024;FV202507-0300
BQ202500312;01/09/2025;BQ;441100;JACQUES S.A. - reglement;9865,38;;NA;F0010;FA202507-0074
BQ202500312;01/09/2025;BQ;511100;Paiement FA202507-0074;;9865,38;NA;F0010;FA202507-0074
BQ202500422;01/09/2025;BQ;441100;BOURDON S.A.R.L. - reglement;6308,70;;NA;F0004;FA202507-0220
BQ202500422;01/09/2025;BQ;511100;Paiement FA202507-0220;;6308,70;NA;F0004;FA202507-0220
VE202500251;01/09/2025;VE;401100;FISCHER - Vente de biens - taux super-reduit;1505,99;;NA;C0021;FV202509-0251
VE202500251;01/09/2025;VE;702000;Vente de biens - taux super-reduit;;1462,13;S3;C0021;FV202509-0251
VE202500251;01/09/2025;VE;461414;TVA collectee 3%;;43,86;NA;C0021;FV202509-0251
VE202500288;01/09/2025;VE;401100;BARTHELEMY S.A.S. - Vente de produits finis;671,10;;NA;C0005;FV202509-0288
VE202500288;01/09/2025;VE;705000;Vente de produits finis;;573,59;S17;C0005;FV202509-0288
VE202500288;01/09/2025;VE;461411;TVA collectee 17%;;97,51;NA;C0005;FV202509-0288
BQ202500195;04/09/2025;BQ;511100;Encaissement FV202507-0232;678,58;;NA;C0026;FV202507-0232
BQ202500195;04/09/2025;BQ;401100;DOS SANTOS BESNARD SA - reglement;;678,58;NA;C0026;FV202507-0232
BQ202500233;04/09/2025;BQ;511100;Encaissement FV202507-0285;16225,58;;NA;C0026;FV202507-0285
BQ202500233;04/09/2025;BQ;401100;DOS SANTOS BESNARD SA - reglement;;16225,58;NA;C0026;FV202507-0285
VE202500063;04/09/2025;VE;401100;JACQUET SARL - Vente de marchandises;3735,58;;NA;C0009;FV202509-0063
VE202500063;04/09/2025;VE;702000;Vente de marchandises;;3192,80;S17;C0009;FV202509-0063
VE202500063;04/09/2025;VE;461411;TVA collectee 17%;;542,78;NA;C0009;FV202509-0063
AC202500145;05/09/2025;AC;616200;Frais de restaurant;291,82;;A3;F0010;FA202509-0145
AC202500145;05/09/2025;AC;421614;TVA deductible 3%;8,75;;NA;F0010;FA202509-0145
AC202500145;05/09/2025;AC;441100;JACQUES S.A. - Frais de restaurant;;300,57;NA;F0010;FA202509-0145
VE202500041;05/09/2025;VE;401100;AUGER - Prestation de services;3429,27;;NA;C0013;FV202509-0041
VE202500041;05/09/2025;VE;704000;Prestation de services;;2931,00;S17;C0013;FV202509-0041
VE202500041;05/09/2025;VE;461411;TVA collectee 17%;;498,27;NA;C0013;FV202509-0041
VE202500157;05/09/2025;VE;401100;BONNIN SA - Prestation de services;541,32;;NA;C0014;FV202509-0157
VE202500157;05/09/2025;VE;704000;Prestation de services;;462,67;S17;C0014;FV202509-0157
VE202500157;05/09/2025;VE;461411;TVA collectee 17%;;78,65;NA;C0014;FV202509-0157
BQ202500074;07/09/2025;BQ;511100;Encaissement FV202508-0084;8090,70;;A17;C0008;FV202508-0084
BQ202500074;07/09/2025;BQ;401100;BOUTIN DUMAS ET FILS - reglement;;8090,70;NA;C0008;FV202508-0084
BQ202500265;07/09/2025;BQ;441100;LAPORTE MULLER SA - reglement;7395,89;;NA;F0016;FA202508-0022
BQ202500265;07/09/2025;BQ;511100;Paiement FA202508-0022;;7395,89;NA;F0016;FA202508-0022
VE202500212;08/09/2025;VE;401100;BONNIN SA - Vente de marchandises;9801,07;;NA;C0014;FV202509-0212
VE202500212;08/09/2025;VE;702000;Vente de marchandises;;8376,98;S17;C0014;FV202509-0212
VE202500212;08/09/2025;VE;461411;TVA collectee 17%;;1424,09;NA;C0014;FV202509-0212
AC202500148;09/09/2025;AC;611000;Loyer du mois;3200,00;;A0;F0018;FA202509-0148
AC202500148;09/09/2025;AC;441100;FOUCHER - Loyer du mois;;3200,00;NA;F0018;FA202509-0148
BQ202500154;09/09/2025;BQ;511100;Encaissement FV202507-0178;4843,64;;NA;C0005;FV202507-0178
BQ202500154;09/09/2025;BQ;401100;BARTHELEMY S.A.S. - reglement;;4843,64;NA;C0005;FV202507-0178
BQ202500317;09/09/2025;BQ;441100;FERRAND - reglement;1492,99;;NA;F0013;FA202507-0079
BQ202500317;09/09/2025;BQ;511100;Paiement FA202507-0079;;1492,99;NA;F0013;FA202507-0079
BQ202500408;09/09/2025;BQ;441100;FERRAND - reglement;1006,56;;NA;F0013;FA202508-0198
BQ202500408;09/09/2025;BQ;511100;Paiement FA202508-0198;;1006,56;NA;F0013;FA202508-0198
VE202500116;09/09/2025;VE;401100;LESAGE - Prestation de services;6687,05;;NA;C0024;FV202509-0116
VE202500116;09/09/2025;VE;704000;Prestation de services;;5715,43;S17;C0024;FV202509-0116
VE202500116;09/09/2025;VE;461411;TVA collectee 17%;;971,62;NA;C0024;FV202509-0116
VE202500196;09/09/2025;VE;401100;BARTHELEMY S.A.S. - Prestation de services;1974,56;;NA;C0005;FV202509-0196
VE202500196;09/09/2025;VE;704000;Prestation de services;;1687,66;S17;C0005;FV202509-0196
VE202500196;09/09/2025;VE;461411;TVA collectee 17%;;286,90;NA;C0005;FV202509-0196
BQ202500145;10/09/2025;BQ;511100;Encaissement FV202508-0167;1733,46;;NA;C0025;FV202508-0167
BQ202500145;10/09/2025;BQ;401100;REY - reglement;;1733,46;NA;C0025;FV202508-0167
VE202500040;10/09/2025;VE;401100;HENRY - Prestation intracommunautaire;3139,94;;NA;C0010;FV202509-0040
VE202500040;10/09/2025;VE;704000;Prestation intracommunautaire;;3139,94;SIC;C0010;FV202509-0040
AC202500077;11/09/2025;AC;615000;Campagne de publicite;3239,73;;A17;F0011;FA202509-0077
AC202500077;11/09/2025;AC;421611;TVA deductible 17%;550,75;;NA;F0011;FA202509-0077
AC202500077;11/09/2025;AC;441100;GUIBERT S.A. - Campagne de publicite;;3790,48;NA;F0011;FA202509-0077
BQ202500113;11/09/2025;BQ;511100;Encaissement FV202508-0130;10156,36;;NA;C0006;FV202508-0130
BQ202500113;11/09/2025;BQ;401100;FONTAINE LE ROUX SARL - reglement;;10156,36;NA;C0006;FV202508-0130
VE202500058;11/09/2025;VE;401100;BONNEAU - Prestation intracommunautaire;3588,04;;NA;C0007;FV202509-0058
VE202500058;11/09/2025;VE;704000;Prestation intracommunautaire;;3588,04;SIC;C0007;FV202509-0058
VE202500118;11/09/2025;VE;401100;HENRY - Prestation de services;3759,90;;NA;C0010;FV202509-0118
VE202500118;11/09/2025;VE;704000;Prestation de services;;3213,59;S17;C0010;FV202509-0118
VE202500118;11/09/2025;VE;461411;TVA collectee 17%;;546,31;NA;C0010;FV202509-0118
VE202500250;11/09/2025;VE;401100;BARTHELEMY S.A.S. - Prestation de services;1548,83;;NA;C0005;FV202509-0250
VE202500250;11/09/2025;VE;704000;Prestation de services;;1323,79;S17;C0005;FV202509-0250
VE202500250;11/09/2025;VE;461411;TVA collectee 17%;;225,04;NA;C0005;FV202509-0250
AC202500150;12/09/2025;AC;601000;Achat de matieres premieres;1892,83;;A17;F0002;FA202509-0150
AC202500150;12/09/2025;AC;421611;TVA deductible 17%;321,78;;NA;F0002;FA202509-0150
AC202500150;12/09/2025;AC;441100;ALVES - Achat de matieres premieres;;2214,61;NA;F0002;FA202509-0150
AC202500159;12/09/2025;AC;606000;Achat de marchandises;3788,23;;A17;F0012;FA202509-0159
AC202500159;12/09/2025;AC;421611;TVA deductible 17%;644,00;;NA;F0012;FA202509-0159
AC202500159;12/09/2025;AC;441100;GRÉGOIRE - Achat de marchandises;;4432,23;NA;F0012;FA202509-0159
AC202500176;12/09/2025;AC;614300;Abonnements logiciels;230,04;;A17;F0009;FA202509-0176
AC202500176;12/09/2025;AC;421611;TVA deductible 17%;39,11;;NA;F0009;FA202509-0176
AC202500176;12/09/2025;AC;441100;ROCHE SARL - Abonnements logiciels;;269,15;NA;F0009;FA202509-0176
BQ202500290;13/09/2025;BQ;441100;DUVAL - reglement;3200,00;;NA;F0008;FA202508-0049
BQ202500290;13/09/2025;BQ;511100;Paiement FA202508-0049;;3200,00;NA;F0008;FA202508-0049
AC202500056;15/09/2025;AC;616200;Frais de restaurant;180,99;;A3;F0003;FA202509-0056
AC202500056;15/09/2025;AC;421614;TVA deductible 3%;5,43;;NA;F0003;FA202509-0056
AC202500056;15/09/2025;AC;441100;THIBAULT BOUCHET SARL - Frais de restaurant;;186,42;NA;F0003;FA202509-0056
AC202500139;15/09/2025;AC;614200;Honoraires juridiques;2839,76;;A17;F0015;FA202509-0139
AC202500139;15/09/2025;AC;421611;TVA deductible 17%;482,76;;NA;F0015;FA202509-0139
AC202500139;15/09/2025;AC;441100;LEGRAND BOURDON ET FILS - Honoraires juridiques;;3322,52;NA;F0015;FA202509-0139
BQ202500334;15/09/2025;BQ;441100;FERRAND - reglement;7866,89;;NA;F0013;FA202508-0104
BQ202500334;15/09/2025;BQ;511100;Paiement FA202508-0104;;7866,89;NA;F0013;FA202508-0104
AC202500001;16/09/2025;AC;614100;Honoraires comptables;792,58;;A17;F0010;FA202509-0001
AC202500001;16/09/2025;AC;421611;TVA deductible 17%;134,74;;NA;F0010;FA202509-0001
AC202500001;16/09/2025;AC;441100;JACQUES S.A. - Honoraires comptables;;927,32;NA;F0010;FA202509-0001
BQ202500030;16/09/2025;BQ;511100;Encaissement FV202508-0037;2978,63;;NA;C0001;FV202508-0037
BQ202500030;16/09/2025;BQ;401100;ROUSSEL - reglement;;2978,63;NA;C0001;FV202508-0037
VE202500135;16/09/2025;VE;401100;CHEVALIER SARL - Vente de biens - taux super-reduit;6551,40;;NA;C0011;FV202509-0135
VE202500135;16/09/2025;VE;702000;Vente de biens - taux super-reduit;;6360,58;S3;C0011;FV202509-0135
VE202500135;16/09/2025;VE;461414;TVA collectee 3%;;190,82;NA;C0011;FV202509-0135
BQ202500225;17/09/2025;BQ;511100;Encaissement FV202507-0274;1053,61;;NA;C0025;FV202507-0274
BQ202500225;17/09/2025;BQ;401100;REY - reglement;;1053,61;NA;C0025;FV202507-0274
VE202500022;17/09/2025;VE;401100;BOUTIN DUMAS ET FILS - Prestation de services;4508,88;;NA;C0008;FV202509-0022
VE202500022;17/09/2025;VE;704000;Prestation de services;;3853,74;S17;C0008;FV202509-0022
VE202500022;17/09/2025;VE;461411;TVA collectee 17%;;655,14;NA;C0008;FV202509-0022
AC202500236;18/09/2025;AC;606000;Achat de marchandises;8042,71;;A17;F0008;FA202509-0236
AC202500236;18/09/2025;AC;421611;TVA deductible 17%;1367,26;;NA;F0008;FA202509-0236
AC202500236;18/09/2025;AC;441100;DUVAL - Achat de marchandises;;9409,97;NA;F0008;FA202509-0236
BQ202500104;18/09/2025;BQ;511100;Encaissement FV202508-0120;1238,49;;NA;C0021;FV202508-0120
BQ202500104;18/09/2025;BQ;401100;FISCHER - reglement;;1238,49;NA;C0021;FV202508-0120
BQ202500251;18/09/2025;BQ;441100;LEGRAND BOURDON ET FILS - reglement;1661,13;;NA;F0015;FA202508-0004
BQ202500251;18/09/2025;BQ;511100;Paiement FA202508-0004;;1661,13;NA;F0015;FA202508-0004
BQ202500270;18/09/2025;BQ;441100;JACQUES S.A. - reglement;671,50;;NA;F0010;FA202508-0027
BQ202500270;18/09/2025;BQ;511100;Paiement FA202508-0027;;671,50;NA;F0010;FA202508-0027
BQ202500273;18/09/2025;BQ;441100;MARQUES - reglement;605,18;;NA;F0001;FA202507-0030
BQ202500273;18/09/2025;BQ;511100;Paiement FA202507-0030;;605,18;NA;F0001;FA202507-0030
VE202500124;18/09/2025;VE;401100;JACQUET - Prestation de services;685,71;;NA;C0015;FV202509-0124
VE202500124;18/09/2025;VE;704000;Prestation de services;;586,08;S17;C0015;FV202509-0124
VE202500124;18/09/2025;VE;461411;TVA collectee 17%;;99,63;NA;C0015;FV202509-0124
VE202500049;19/09/2025;VE;401100;BOUVET - Vente de marchandises - taux reduit;4483,83;;NA;C0018;FV202509-0049
VE202500049;19/09/2025;VE;702000;Vente de marchandises - taux reduit;;4151,69;S8;C0018;FV202509-0049
VE202500049;19/09/2025;VE;461413;TVA collectee 8%;;332,14;NA;C0018;FV202509-0049
VE202500223;19/09/2025;VE;401100;DOS SANTOS BESNARD SA - Prestation de services;8946,08;;NA;C0026;FV202509-0223
VE202500223;19/09/2025;VE;704000;Prestation de services;;7646,22;S17;C0026;FV202509-0223
VE202500223;19/09/2025;VE;461411;TVA collectee 17%;;1299,86;NA;C0026;FV202509-0223
VE202500244;19/09/2025;VE;401100;JACQUOT ET FILS - Prestation intracommunautaire;11796,49;;NA;C0027;FV202509-0244
VE202500244;19/09/2025;VE;704000;Prestation intracommunautaire;;11796,49;SIC;C0027;FV202509-0244
BQ202500359;20/09/2025;BQ;441100;BOURDON S.A.R.L. - reglement;498,97;;NA;F0004;FA202508-0133
BQ202500359;20/09/2025;BQ;511100;Paiement FA202508-0133;;498,97;NA;F0004;FA202508-0133
BQ202500023;21/09/2025;BQ;511100;Encaissement FV202508-0029;19353,73;;NA;C0018;FV202508-0029
BQ202500023;21/09/2025;BQ;401100;BOUVET - reglement;;19353,73;NA;C0018;FV202508-0029
BQ202500352;22/09/2025;BQ;441100;ALVES - reglement;77,39;;NA;F0002;FA202507-0125
BQ202500352;22/09/2025;BQ;511100;Paiement FA202507-0125;;77,39;NA;F0002;FA202507-0125
VE202500263;22/09/2025;VE;401100;JACQUET SARL - Prestation de services;2731,74;;NA;C0009;FV202509-0263
VE202500263;22/09/2025;VE;704000;Prestation de services;;2334,82;S17;C0009;FV202509-0263
VE202500263;22/09/2025;VE;461411;TVA collectee 17%;;396,92;NA;C0009;FV202509-0263
BQ202500046;23/09/2025;BQ;511100;Encaissement FV202507-0054;4465,74;;NA;C0020;FV202507-0054
BQ202500046;23/09/2025;BQ;401100;LECLERCQ S.A.S. - reglement;;4465,74;NA;C0020;FV202507-0054
BQ202500231;23/09/2025;BQ;511100;Encaissement FV202507-0283;4238,89;;NA;C0011;FV202507-0283
BQ202500231;23/09/2025;BQ;401100;CHEVALIER SARL - reglement;;4238,89;NA;C0011;FV202507-0283
VE202500053;23/09/2025;VE;401100;BONNEAU - Vente de marchandises;2320,96;;NA;C0007;FV202509-0053
VE202500053;23/09/2025;VE;702000;Vente de marchandises;;1983,73;S17;C0007;FV202509-0053
VE202500053;23/09/2025;VE;461411;TVA collectee 17%;;337,23;NA;C0007;FV202509-0053
VE202500166;23/09/2025;VE;401100;ROUSSEL - Vente de marchandises;1720,18;;NA;C0001;FV202509-0166
VE202500166;23/09/2025;VE;702000;Vente de marchandises;;1470,24;S17;C0001;FV202509-0166
VE202500166;23/09/2025;VE;461411;TVA collectee 17%;;249,94;NA;C0001;FV202509-0166
AC202500008;24/09/2025;AC;617000;Telecommunications;770320,00;;A17;F0003;FA202509-0008
AC202500008;24/09/2025;AC;421611;TVA deductible 17%;130950,00;;NA;F0003;FA202509-0008
AC202500008;24/09/2025;AC;441100;THIBAULT BOUCHET SARL - Telecommunications;;901270,00;NA;F0003;FA202509-0008
BQ202500102;24/09/2025;BQ;511100;Encaissement FV202509-0118;3759,90;;NA;C0010;FV202509-0118
BQ202500102;24/09/2025;BQ;401100;HENRY - reglement;;3759,90;NA;C0010;FV202509-0118
BQ202500375;24/09/2025;BQ;441100;GUIBERT S.A. - reglement;4978,16;;NA;F0011;FA202508-0157
BQ202500375;24/09/2025;BQ;511100;Paiement FA202508-0157;;4978,16;NA;F0011;FA202508-0157
AC202500216;25/09/2025;AC;614200;Honoraires juridiques;1991,89;;A17;F0016;FA202509-0216
AC202500216;25/09/2025;AC;421611;TVA deductible 17%;338,62;;NA;F0016;FA202509-0216
AC202500216;25/09/2025;AC;441100;LAPORTE MULLER SA - Honoraires juridiques;;2330,51;NA;F0016;FA202509-0216
BQ202500343;25/09/2025;BQ;441100;LEGRAND BOURDON ET FILS - reglement;914,33;;NA;F0015;FA202508-0115
BQ202500343;25/09/2025;BQ;511100;Paiement FA202508-0115;;914,33;NA;F0015;FA202508-0115
OD202500009;25/09/2025;OD;621000;Salaires bruts 09/2025;22954,48;;NA;;PAIE-09
OD202500009;25/09/2025;OD;622000;Charges patronales 09/2025;2984,08;;NA;;PAIE-09
OD202500009;25/09/2025;OD;462000;Cotisations CCSS;;5853,39;NA;;PAIE-09
OD202500009;25/09/2025;OD;471000;Net a payer;;20085,17;NA;;PAIE-09
VE202500064;25/09/2025;VE;401100;ADAM VERDIER ET FILS - Vente de marchandises;984,01;;NA;C0016;FV202509-0064
VE202500064;25/09/2025;VE;702000;Vente de marchandises;;841,03;S17;C0016;FV202509-0064
VE202500064;25/09/2025;VE;461411;TVA collectee 17%;;142,98;NA;C0016;FV202509-0064
BQ202500460;28/09/2025;BQ;618000;Frais de tenue de compte;37,49;;NA;;BQ-FRAIS-09
BQ202500460;28/09/2025;BQ;511100;Frais bancaires;;37,49;NA;;BQ-FRAIS-09
